engen_gas,engen_elec,engen_mintemp
2930.0,140.0,8.0
3370.0,140.0,6.0
2140.0,130.0,9.0
2310.0,270.0,8.0
3580.0,320.0,6.0
320.0,330.0,5.0
3510.0,330.0,6.0
8210.0,170.0,2.0
1870.0,250.0,3.0
5350.0,540.0,2.0
2590.0,240.0,3.0
830.0,380.0,2.0
3090.0,370.0,6.0
3800.0,160.0,3.0
5000.0,120.0,9.0
2420.0,90.0,9.0
7110.0,110.0,8.0
1300.0,90.0,9.0
1240.0,110.0,9.0
1770.0,140.0,6.0
3000.0,180.0,6.0
880.0,80.0,4.0
930.0,220.0,7.0
5440.0,150.0,7.0
2580.0,70.0,5.0
450.0,150.0,7.0
1400.0,130.0,5.0
2100.0,230.0,4.0
630.0,nan,5.0
1400.0,200.0,7.0
260.0,340.0,11.0
320.0,180.0,10.0
1070.0,290.0,7.0
1610.0,290.0,7.0
980.0,310.0,5.0
1470.0,160.0,6.0
820.0,440.0,8.0
220.0,420.0,8.0
1300.0,410.0,7.0
1340.0,240.0,9.0
110.0,350.0,9.0
1140.0,250.0,10.0
2860.0,230.0,11.0
1880.0,140.0,12.0
5310.0,340.0,11.0
860.0,230.0,12.0
1070.0,460.0,8.0
370.0,300.0,7.0
3390.0,330.0,8.0
4130.0,540.0,9.0
1940.0,260.0,8.0
530.0,360.0,10.0
1010.0,280.0,10.0
1750.0,320.0,11.0
630.0,470.0,8.0
280.0,500.0,14.0
1680.0,400.0,9.0
2170.0,300.0,9.0
3790.0,280.0,8.0
660.0,290.0,11.0
2910.0,290.0,8.0
680.0,330.0,10.0
7020.0,360.0,6.0
1450.0,290.0,7.0
1670.0,230.0,8.0
250.0,90.0,8.0
410.0,120.0,10.0
1250.0,110.0,11.0
2180.0,110.0,11.0
1440.0,180.0,12.0
2900.0,260.0,11.0
1120.0,100.0,9.0
1730.0,120.0,9.0
nan,120.0,13.0
nan,250.0,8.0
600.0,260.0,12.0
1170.0,250.0,11.0
290.0,250.0,10.0
1260.0,220.0,8.0
800.0,220.0,11.0
1260.0,270.0,11.0
1720.0,370.0,13.0
2280.0,340.0,11.0
880.0,250.0,12.0
1660.0,430.0,9.0
1290.0,820.0,12.0
13700.0,500.0,12.0
880.0,390.0,9.0
1140.0,370.0,12.0
1240.0,560.0,12.0
2730.0,510.0,11.0
nan,370.0,11.0
700.0,220.0,12.0
2980.0,320.0,10.0
2110.0,270.0,11.0
290.0,260.0,11.0
1360.0,400.0,11.0
310.0,330.0,11.0
730.0,270.0,11.0
700.0,330.0,9.0
2100.0,400.0,12.0
990.0,260.0,13.0
1120.0,330.0,9.0
2870.0,130.0,8.0
2130.0,200.0,10.0
480.0,280.0,8.0
340.0,260.0,8.0
1900.0,250.0,8.0
3280.0,290.0,13.0
540.0,340.0,11.0
4080.0,410.0,7.0
1240.0,260.0,9.0
310.0,240.0,12.0
2730.0,250.0,10.0
1420.0,100.0,12.0
690.0,120.0,11.0
990.0,180.0,11.0
2440.0,130.0,10.0
2070.0,210.0,8.0
1600.0,150.0,14.0
3710.0,390.0,14.0
1260.0,410.0,11.0
3040.0,350.0,13.0
780.0,420.0,11.0
1780.0,530.0,10.0
250.0,520.0,16.0
2650.0,390.0,9.0
170.0,290.0,8.0
8770.0,380.0,7.0
420.0,390.0,8.0
2870.0,nan,12.0
2160.0,320.0,11.0
850.0,590.0,10.0
540.0,520.0,8.0
3770.0,560.0,11.0
2720.0,440.0,11.0
4560.0,460.0,13.0
2470.0,420.0,11.0
2290.0,400.0,12.0
6160.0,280.0,9.0
4680.0,210.0,12.0
5110.0,350.0,12.0
3030.0,450.0,9.0
8650.0,880.0,12.0
8220.0,540.0,12.0
3650.0,420.0,11.0
1190.0,660.0,11.0
2400.0,550.0,12.0
720.0,760.0,10.0
1710.0,740.0,11.0
5500.0,520.0,11.0
3480.0,590.0,11.0
990.0,370.0,11.0
560.0,570.0,11.0
2590.0,490.0,9.0
7750.0,490.0,12.0
3630.0,390.0,13.0
nan,510.0,9.0
nan,260.0,8.0
nan,220.0,10.0
nan,290.0,8.0
nan,420.0,8.0
nan,390.0,8.0
nan,500.0,13.0
620.0,300.0,11.0
620.0,290.0,7.0
1230.0,580.0,9.0
1620.0,420.0,12.0
950.0,300.0,10.0
3740.0,370.0,12.0
6010.0,360.0,11.0
3150.0,550.0,11.0
1260.0,400.0,10.0
3250.0,410.0,8.0
1600.0,500.0,14.0
nan,760.0,14.0
nan,340.0,11.0
nan,340.0,13.0
nan,660.0,11.0
nan,nan,10.0
nan,660.0,16.0
nan,520.0,9.0
nan,420.0,8.0
nan,540.0,7.0
9490.0,920.0,8.0
10150.0,580.0,6.0
1420.0,400.0,10.0
6480.0,1040.0,13.0
8000.0,580.0,12.0
3700.0,400.0,9.0
2920.0,580.0,9.0
3730.0,550.0,9.0
2040.0,700.0,8.0
430.0,840.0,9.0
570.0,380.0,8.0
2410.0,350.0,8.0
nan,640.0,8.0
11980.0,500.0,7.0
4870.0,420.0,8.0
5570.0,410.0,6.0
8900.0,400.0,8.0
14640.0,410.0,6.0
9660.0,640.0,6.0
9530.0,490.0,9.0
16330.0,850.0,12.0
3320.0,590.0,7.0
2630.0,580.0,11.0
2570.0,520.0,12.0
2640.0,680.0,12.0
4090.0,380.0,11.0
2450.0,390.0,11.0
2320.0,420.0,11.0
3120.0,1320.0,12.0
890.0,400.0,7.0
1320.0,270.0,5.0
680.0,280.0,10.0
2910.0,180.0,8.0
1230.0,340.0,9.0
140.0,340.0,7.0
220.0,270.0,4.0
500.0,350.0,9.0
1160.0,370.0,8.0
340.0,330.0,10.0
2140.0,200.0,9.0
7270.0,210.0,11.0
2640.0,130.0,8.0
2710.0,80.0,11.0
1320.0,120.0,11.0
340.0,100.0,12.0
1010.0,150.0,9.0
nan,120.0,12.0
nan,90.0,9.0
nan,70.0,9.0
nan,100.0,10.0
nan,70.0,9.0
nan,130.0,9.0
nan,80.0,6.0
nan,100.0,9.0
nan,90.0,9.0
nan,120.0,9.0
30810.0,80.0,4.0
7240.0,870.0,8.0
9660.0,1440.0,6.0
4520.0,nan,1.0
25180.0,610.0,8.0
1500.0,510.0,11.0
1320.0,620.0,4.0
2620.0,400.0,5.0
2320.0,410.0,6.0
3980.0,nan,2.0
2510.0,460.0,-1.0
3960.0,420.0,6.0
120.0,550.0,2.0
3010.0,390.0,7.0
4790.0,360.0,4.0
2880.0,540.0,2.0
4890.0,480.0,1.0
8150.0,340.0,-2.0
9530.0,340.0,6.0
10740.0,380.0,3.0
2120.0,340.0,5.0
2800.0,490.0,3.0
3440.0,570.0,3.0
5910.0,550.0,0.0
2070.0,250.0,3.0
14200.0,440.0,6.0
8660.0,410.0,8.0
35490.0,460.0,2.0
2760.0,350.0,-1.0
10550.0,570.0,-1.0
3770.0,250.0,1.0
1580.0,270.0,3.0
2990.0,310.0,-1.0
110.0,420.0,-1.0
1060.0,360.0,-2.0
290.0,450.0,-1.0
1260.0,500.0,4.0
320.0,350.0,3.0
860.0,430.0,4.0
3170.0,870.0,6.0
5740.0,220.0,7.0
2770.0,360.0,6.0
3030.0,110.0,-2.0
3070.0,250.0,-3.0
5330.0,250.0,-6.0
4830.0,220.0,-4.0
6020.0,150.0,-3.0
2600.0,150.0,2.0
2920.0,150.0,0.0
2750.0,260.0,-2.0
3530.0,180.0,-2.0
3590.0,150.0,-1.0
1480.0,130.0,1.0
1910.0,210.0,6.0
3100.0,200.0,9.0
8830.0,240.0,4.0
2840.0,270.0,2.0
2480.0,390.0,8.0
5470.0,250.0,11.0
3140.0,450.0,6.0
590.0,360.0,1.0
3160.0,420.0,-3.0
1980.0,460.0,-2.0
2730.0,490.0,-4.0
770.0,280.0,0.0
1620.0,430.0,3.0
2530.0,580.0,2.0
1750.0,500.0,0.0
2490.0,240.0,1.0
2690.0,600.0,2.0
1890.0,600.0,0.0
3970.0,480.0,1.0
1740.0,550.0,-4.0
6320.0,560.0,-3.0
680.0,580.0,1.0
1320.0,390.0,2.0
3640.0,500.0,0.0
300.0,500.0,2.0
6660.0,440.0,2.0
13390.0,440.0,2.0
4690.0,430.0,6.0
730.0,280.0,0.0
4340.0,380.0,-1.0
4110.0,340.0,-1.0
1850.0,560.0,0.0
2490.0,450.0,-1.0
1290.0,330.0,-4.0
13220.0,400.0,3.0
1360.0,270.0,4.0
2630.0,460.0,5.0
1870.0,530.0,3.0
2620.0,520.0,0.0
5520.0,370.0,2.0
4780.0,400.0,6.0
4890.0,670.0,4.0
3260.0,480.0,3.0
3950.0,580.0,1.0
7200.0,520.0,1.0
8250.0,130.0,2.0
7870.0,140.0,1.0
12230.0,330.0,1.0
16980.0,480.0,-1.0
4430.0,620.0,-1.0
7210.0,340.0,-4.0
6420.0,340.0,1.0
5700.0,710.0,0.0
3060.0,670.0,-1.0
3650.0,480.0,0.0
4740.0,560.0,-1.0
6750.0,430.0,1.0
7630.0,580.0,-1.0
22540.0,490.0,2.0
11280.0,780.0,1.0
11720.0,620.0,2.0
8670.0,500.0,nan
14040.0,300.0,nan
4560.0,470.0,nan
5550.0,510.0,nan
14200.0,600.0,nan
14230.0,290.0,nan
46440.0,400.0,nan
1730.0,470.0,nan
35280.0,350.0,nan
7440.0,280.0,nan
13390.0,350.0,nan
6770.0,560.0,nan
5420.0,560.0,nan
65720.0,530.0,nan
5470.0,400.0,nan
990.0,670.0,nan
2760.0,870.0,nan
1360.0,780.0,nan
950.0,780.0,nan
1390.0,560.0,nan
4080.0,590.0,nan
3620.0,540.0,nan
3600.0,590.0,nan
2580.0,440.0,nan
3970.0,920.0,nan
4840.0,nan,nan
4590.0,nan,nan
18640.0,210.0,nan
4740.0,230.0,nan
3220.0,200.0,nan
2620.0,200.0,nan
5410.0,110.0,nan
2640.0,180.0,nan
5380.0,170.0,nan
5370.0,280.0,nan
5970.0,170.0,nan
4760.0,250.0,nan
35280.0,170.0,nan
850.0,120.0,nan
nan,270.0,nan
nan,160.0,nan
nan,240.0,nan
nan,200.0,nan
630.0,270.0,nan
nan,180.0,nan
nan,290.0,nan
nan,280.0,nan
nan,220.0,nan
nan,150.0,nan
nan,120.0,nan
nan,70.0,nan
nan,260.0,nan
nan,160.0,nan
7990.0,90.0,nan
nan,120.0,nan
1230.0,70.0,4.0
900.0,110.0,4.0
2860.0,90.0,8.0
nan,70.0,9.0
3020.0,140.0,10.0
2530.0,80.0,12.0
670.0,90.0,8.0
1580.0,100.0,6.0
560.0,110.0,9.0
500.0,110.0,8.0
670.0,70.0,6.0
450.0,70.0,5.0
1580.0,820.0,6.0
1740.0,70.0,2.0
1260.0,70.0,3.0
7090.0,70.0,2.0
800.0,990.0,3.0
3300.0,140.0,2.0
3040.0,120.0,6.0
2210.0,90.0,3.0
2300.0,80.0,9.0
2260.0,230.0,9.0
1880.0,220.0,8.0
450.0,120.0,9.0
2370.0,140.0,9.0
1890.0,160.0,6.0
3870.0,110.0,6.0
950.0,170.0,4.0
2840.0,290.0,7.0
1290.0,180.0,7.0
nan,260.0,5.0
320.0,210.0,7.0
1000.0,200.0,5.0
720.0,220.0,4.0
nan,210.0,5.0
nan,280.0,7.0
nan,280.0,11.0
13060.0,170.0,10.0
16790.0,190.0,7.0
2680.0,190.0,7.0
nan,200.0,10.0
5510.0,110.0,8.0
230.0,110.0,11.0
nan,200.0,11.0
25700.0,160.0,13.0
2000.0,260.0,11.0
6440.0,210.0,12.0
3850.0,350.0,9.0
1530.0,310.0,12.0
1880.0,160.0,12.0
4340.0,100.0,9.0
3020.0,440.0,12.0
1490.0,320.0,12.0
nan,350.0,11.0
340.0,530.0,11.0
1340.0,280.0,12.0
930.0,400.0,10.0
nan,410.0,11.0
nan,520.0,11.0
1370.0,560.0,11.0
1520.0,460.0,11.0
110.0,490.0,11.0
1980.0,440.0,9.0
1230.0,590.0,12.0
1600.0,560.0,13.0
2220.0,550.0,9.0
2000.0,400.0,8.0
1260.0,310.0,10.0
220.0,480.0,8.0
980.0,460.0,8.0
11160.0,550.0,8.0
1080.0,500.0,13.0
410.0,470.0,11.0
820.0,510.0,7.0
320.0,680.0,9.0
3570.0,400.0,12.0
410.0,570.0,10.0
520.0,550.0,12.0
930.0,500.0,11.0
4210.0,530.0,11.0
2740.0,440.0,10.0
510.0,420.0,8.0
1280.0,650.0,14.0
410.0,370.0,14.0
3070.0,560.0,11.0
590.0,380.0,13.0
580.0,400.0,11.0
1260.0,380.0,10.0
200.0,450.0,16.0
340.0,570.0,9.0
790.0,580.0,8.0
3260.0,440.0,7.0
7950.0,350.0,8.0
2910.0,400.0,6.0
4280.0,430.0,10.0
6690.0,500.0,13.0
6000.0,480.0,12.0
7290.0,320.0,9.0
6810.0,290.0,9.0
5450.0,300.0,9.0
8350.0,800.0,8.0
2620.0,420.0,9.0
2930.0,470.0,8.0
3200.0,480.0,8.0
4760.0,220.0,8.0
7370.0,490.0,7.0
2460.0,390.0,8.0
4300.0,210.0,6.0
4930.0,560.0,8.0
2790.0,310.0,6.0
2820.0,310.0,6.0
3970.0,220.0,9.0
2510.0,340.0,12.0
2440.0,220.0,7.0
1180.0,160.0,11.0
340.0,250.0,12.0
6500.0,260.0,12.0
7320.0,260.0,11.0
nan,290.0,11.0
nan,250.0,11.0
630.0,270.0,12.0
270.0,340.0,7.0
320.0,380.0,5.0
nan,280.0,10.0
340.0,330.0,8.0
850.0,420.0,9.0
3830.0,540.0,7.0
1030.0,390.0,4.0
5450.0,290.0,9.0
2440.0,410.0,8.0
3690.0,460.0,10.0
1290.0,220.0,9.0
790.0,280.0,11.0
nan,530.0,8.0
3600.0,410.0,11.0
860.0,470.0,11.0
2330.0,440.0,12.0
950.0,470.0,9.0
2840.0,340.0,12.0
590.0,580.0,9.0
1260.0,380.0,9.0
670.0,470.0,10.0
2050.0,350.0,9.0
3040.0,400.0,9.0
4390.0,460.0,6.0
1600.0,540.0,9.0
5400.0,580.0,9.0
8240.0,420.0,9.0
840.0,500.0,4.0
7370.0,750.0,8.0
10550.0,520.0,6.0
16010.0,710.0,1.0
8230.0,460.0,8.0
21960.0,450.0,11.0
6260.0,460.0,4.0
7370.0,880.0,5.0
4630.0,480.0,6.0
8610.0,510.0,2.0
5870.0,650.0,-1.0
1710.0,350.0,6.0
4450.0,370.0,2.0
1820.0,570.0,7.0
7320.0,430.0,4.0
3630.0,530.0,2.0
2940.0,570.0,1.0
5590.0,340.0,-2.0
11800.0,400.0,6.0
8310.0,360.0,3.0
4840.0,450.0,5.0
13480.0,300.0,3.0
5820.0,330.0,3.0
7910.0,500.0,0.0
8150.0,610.0,3.0
4200.0,800.0,6.0
2960.0,500.0,8.0
5000.0,400.0,2.0
3360.0,450.0,-1.0
1820.0,570.0,-1.0
4940.0,620.0,1.0
18640.0,390.0,3.0
630.0,620.0,-1.0
2950.0,370.0,-1.0
750.0,340.0,-2.0
6220.0,350.0,-1.0
3850.0,320.0,4.0
8090.0,540.0,3.0
8700.0,570.0,4.0
6490.0,590.0,6.0
3150.0,480.0,7.0
7320.0,460.0,6.0
5810.0,420.0,-2.0
6900.0,670.0,-3.0
11980.0,350.0,-6.0
7100.0,400.0,-4.0
7650.0,410.0,-3.0
5940.0,530.0,2.0
7580.0,470.0,0.0
7230.0,340.0,-2.0
nan,440.0,-2.0
4070.0,300.0,-1.0
5000.0,500.0,1.0
6340.0,460.0,6.0
2430.0,560.0,9.0
1820.0,500.0,4.0
74190.0,600.0,2.0
1230.0,300.0,8.0
1450.0,510.0,11.0
3520.0,400.0,6.0
5030.0,310.0,1.0
3610.0,380.0,-3.0
2330.0,460.0,-2.0
5300.0,370.0,-4.0
3780.0,700.0,0.0
4540.0,560.0,3.0
3120.0,460.0,2.0
4210.0,430.0,0.0
3940.0,310.0,1.0
2710.0,570.0,2.0
12300.0,180.0,0.0
4660.0,310.0,1.0
32490.0,620.0,-4.0
3930.0,100.0,-3.0
11130.0,120.0,1.0
12010.0,70.0,2.0
5300.0,1370.0,0.0
8970.0,70.0,2.0
8380.0,nan,2.0
6940.0,nan,2.0
7250.0,nan,6.0
54500.0,nan,0.0
4810.0,nan,-1.0
9600.0,nan,-1.0
4200.0,nan,0.0
7240.0,nan,-1.0
1110.0,nan,-4.0
4370.0,nan,3.0
160.0,nan,4.0
21870.0,nan,5.0
4220.0,nan,3.0
700.0,nan,0.0
19090.0,nan,2.0
6600.0,nan,6.0
3080.0,nan,4.0
4500.0,nan,3.0
2380.0,nan,1.0
3060.0,nan,1.0
3980.0,nan,2.0
3480.0,nan,1.0
1420.0,270.0,1.0
3870.0,250.0,-1.0
680.0,270.0,-1.0
1180.0,220.0,-4.0
3540.0,220.0,1.0
2020.0,270.0,0.0
2570.0,380.0,-1.0
3720.0,290.0,0.0
3630.0,250.0,-1.0
2950.0,350.0,1.0
3480.0,220.0,-1.0
4200.0,400.0,2.0
1180.0,390.0,1.0
4680.0,430.0,2.0
4080.0,330.0,nan
2670.0,460.0,nan
1980.0,250.0,nan
2050.0,470.0,nan
5080.0,170.0,nan
10350.0,170.0,nan
1370.0,520.0,nan
3730.0,270.0,nan
3480.0,320.0,nan
nan,nan,nan
nan,400.0,nan
nan,360.0,nan
4140.0,330.0,nan
3470.0,210.0,nan
4400.0,260.0,nan
1580.0,220.0,nan
2360.0,170.0,nan
2440.0,270.0,nan
8370.0,260.0,nan
3220.0,280.0,nan
3200.0,180.0,nan
4270.0,230.0,nan
1680.0,150.0,nan
1730.0,170.0,nan
630.0,120.0,nan
260.0,200.0,nan
1630.0,120.0,nan
3340.0,210.0,nan
2090.0,170.0,nan
2350.0,170.0,nan
2900.0,240.0,nan
2090.0,310.0,nan
2850.0,280.0,nan
3760.0,190.0,nan
330.0,260.0,nan
3230.0,170.0,nan
1010.0,240.0,nan
1320.0,300.0,nan
170.0,300.0,nan
140.0,180.0,nan
430.0,160.0,nan
1310.0,180.0,nan
1020.0,150.0,nan
300.0,150.0,nan
320.0,180.0,nan
560.0,290.0,nan
nan,160.0,nan
nan,210.0,nan
7140.0,190.0,nan
9200.0,260.0,nan
5130.0,120.0,nan
7820.0,160.0,nan
14960.0,180.0,nan
9900.0,540.0,nan
7680.0,180.0,nan
7430.0,220.0,4.0
780.0,100.0,4.0
1000.0,80.0,8.0
nan,170.0,9.0
nan,140.0,10.0
370.0,90.0,12.0
760.0,70.0,8.0
340.0,400.0,6.0
1260.0,380.0,9.0
2140.0,210.0,8.0
530.0,250.0,6.0
280.0,330.0,5.0
1620.0,260.0,6.0
520.0,250.0,2.0
1640.0,310.0,3.0
440.0,250.0,2.0
1210.0,260.0,3.0
4370.0,320.0,2.0
4020.0,380.0,6.0
3220.0,270.0,3.0
2780.0,420.0,9.0
1270.0,360.0,9.0
1280.0,400.0,8.0
3480.0,300.0,9.0
980.0,430.0,9.0
nan,280.0,6.0
nan,440.0,6.0
nan,280.0,4.0
nan,250.0,7.0
nan,260.0,7.0
4260.0,280.0,5.0
nan,300.0,7.0
nan,330.0,5.0
nan,280.0,4.0
nan,350.0,5.0
nan,360.0,7.0
nan,380.0,11.0
nan,360.0,10.0
nan,430.0,7.0
nan,210.0,7.0
nan,290.0,5.0
nan,290.0,6.0
13380.0,280.0,8.0
28640.0,250.0,8.0
nan,250.0,7.0
1680.0,240.0,9.0
4870.0,120.0,9.0
nan,150.0,10.0
880.0,110.0,11.0
970.0,nan,12.0
2420.0,nan,11.0
1420.0,nan,12.0
1460.0,nan,8.0
340.0,nan,7.0
5650.0,nan,8.0
1920.0,nan,9.0
3920.0,720.0,8.0
2500.0,420.0,10.0
3160.0,550.0,10.0
370.0,340.0,11.0
2090.0,560.0,8.0
2480.0,280.0,14.0
1190.0,350.0,9.0
110.0,230.0,9.0
1500.0,170.0,8.0
4620.0,180.0,11.0
5190.0,nan,8.0
5540.0,270.0,10.0
500.0,220.0,6.0
1260.0,240.0,7.0
2630.0,440.0,8.0
1160.0,240.0,8.0
3540.0,340.0,10.0
3050.0,250.0,11.0
1550.0,310.0,11.0
2260.0,270.0,12.0
1410.0,180.0,11.0
1930.0,400.0,9.0
3610.0,540.0,9.0
3080.0,390.0,8.0
1110.0,310.0,11.0
2360.0,430.0,11.0
760.0,360.0,13.0
450.0,490.0,11.0
320.0,400.0,12.0
3850.0,330.0,9.0
1810.0,300.0,12.0
550.0,220.0,12.0
2500.0,290.0,9.0
950.0,190.0,12.0
4920.0,160.0,12.0
2460.0,120.0,11.0
1120.0,260.0,11.0
1120.0,340.0,12.0
nan,280.0,10.0
14960.0,310.0,11.0
1020.0,450.0,11.0
670.0,280.0,11.0
nan,340.0,11.0
nan,250.0,11.0
8060.0,360.0,9.0
7540.0,420.0,12.0
7170.0,440.0,13.0
3320.0,380.0,9.0
4160.0,460.0,8.0
6100.0,600.0,10.0
nan,340.0,8.0
nan,450.0,8.0
12800.0,570.0,8.0
5730.0,1160.0,13.0
6860.0,480.0,11.0
8400.0,580.0,7.0
9940.0,580.0,9.0
19010.0,920.0,12.0
4950.0,560.0,10.0
4620.0,640.0,12.0
6710.0,480.0,11.0
4360.0,410.0,11.0
6320.0,300.0,10.0
1910.0,470.0,8.0
700.0,430.0,14.0
1620.0,360.0,14.0
10160.0,290.0,11.0
2530.0,200.0,13.0
1340.0,430.0,11.0
2840.0,450.0,10.0
7290.0,280.0,16.0
3290.0,280.0,9.0
6790.0,240.0,8.0
4120.0,310.0,7.0
4460.0,590.0,8.0
1740.0,800.0,6.0
3080.0,430.0,10.0
750.0,600.0,13.0
2830.0,420.0,12.0
1500.0,560.0,9.0
2230.0,710.0,9.0
2280.0,570.0,9.0
1230.0,490.0,8.0
1260.0,690.0,9.0
7770.0,720.0,8.0
1680.0,750.0,8.0
840.0,470.0,8.0
570.0,560.0,7.0
560.0,410.0,8.0
930.0,580.0,6.0
110.0,610.0,8.0
nan,830.0,6.0
nan,430.0,6.0
760.0,630.0,9.0
nan,910.0,12.0
nan,560.0,7.0
2220.0,590.0,11.0
530.0,730.0,12.0
1070.0,750.0,12.0
170.0,740.0,11.0
560.0,800.0,11.0
1170.0,600.0,11.0
910.0,610.0,12.0
1460.0,580.0,7.0
1810.0,680.0,5.0
1420.0,440.0,10.0
3110.0,470.0,8.0
7160.0,750.0,9.0
4550.0,540.0,7.0
5150.0,590.0,4.0
3820.0,710.0,9.0
5710.0,490.0,8.0
8350.0,790.0,10.0
4110.0,630.0,9.0
7580.0,850.0,11.0
7880.0,410.0,8.0
12540.0,440.0,11.0
15140.0,540.0,11.0
4330.0,260.0,12.0
8460.0,240.0,9.0
9310.0,300.0,12.0
8980.0,270.0,9.0
3320.0,240.0,9.0
9500.0,400.0,10.0
8580.0,340.0,9.0
54760.0,400.0,9.0
3170.0,750.0,6.0
2070.0,780.0,9.0
10450.0,690.0,9.0
3480.0,760.0,9.0
3580.0,2600.0,4.0
3430.0,300.0,8.0
4110.0,320.0,6.0
3340.0,350.0,1.0
3380.0,450.0,8.0
3700.0,260.0,11.0
nan,520.0,4.0
nan,280.0,5.0
nan,380.0,6.0
nan,220.0,2.0
nan,460.0,-1.0
nan,240.0,6.0
nan,470.0,2.0
nan,380.0,7.0
nan,330.0,4.0
nan,190.0,2.0
nan,460.0,1.0
nan,280.0,-2.0
nan,180.0,6.0
nan,290.0,3.0
nan,300.0,5.0
nan,300.0,3.0
nan,280.0,3.0
nan,350.0,0.0
nan,260.0,3.0
nan,260.0,6.0
nan,340.0,8.0
nan,360.0,2.0
nan,420.0,-1.0
nan,390.0,-1.0
nan,470.0,1.0
nan,400.0,3.0
99800.0,570.0,-1.0
8790.0,580.0,-1.0
16290.0,520.0,-2.0
3080.0,490.0,-1.0
2940.0,580.0,4.0
13200.0,660.0,3.0
22270.0,450.0,4.0
7800.0,530.0,6.0
7380.0,340.0,7.0
7970.0,430.0,6.0
5320.0,340.0,-2.0
8460.0,240.0,-3.0
3810.0,360.0,-6.0
4790.0,440.0,-4.0
4010.0,380.0,-3.0
1400.0,250.0,2.0
2900.0,160.0,0.0
2030.0,170.0,-2.0
3680.0,170.0,-2.0
2840.0,160.0,-1.0
3540.0,140.0,1.0
1260.0,140.0,6.0
2650.0,340.0,9.0
1270.0,200.0,4.0
5250.0,150.0,2.0
2020.0,240.0,8.0
560.0,120.0,11.0
2460.0,160.0,6.0
1550.0,150.0,1.0
530.0,150.0,-3.0
3010.0,120.0,-2.0
3390.0,970.0,-4.0
1360.0,70.0,0.0
2370.0,80.0,3.0
7410.0,150.0,2.0
4450.0,140.0,0.0
7350.0,160.0,1.0
3790.0,190.0,2.0
4000.0,320.0,0.0
4210.0,150.0,1.0
3730.0,80.0,-4.0
3550.0,210.0,-3.0
3370.0,150.0,1.0
4130.0,110.0,2.0
3500.0,80.0,0.0
4130.0,90.0,2.0
2360.0,80.0,2.0
4440.0,80.0,2.0
3540.0,150.0,6.0
630.0,140.0,0.0
1140.0,230.0,-1.0
2030.0,250.0,-1.0
250.0,200.0,0.0
nan,400.0,-1.0
nan,300.0,-4.0
nan,320.0,3.0
nan,280.0,4.0
98580.0,nan,5.0
15040.0,nan,3.0
10770.0,nan,0.0
7670.0,330.0,2.0
5550.0,400.0,6.0
3230.0,560.0,4.0
3480.0,250.0,3.0
3790.0,340.0,1.0
1550.0,220.0,1.0
3720.0,500.0,2.0
480.0,470.0,1.0
3080.0,280.0,1.0
2460.0,200.0,-1.0
770.0,150.0,-1.0
nan,250.0,-4.0
nan,240.0,1.0
560.0,180.0,0.0
560.0,180.0,-1.0
700.0,260.0,0.0
1010.0,400.0,-1.0
2090.0,320.0,1.0
1930.0,400.0,-1.0
1850.0,380.0,2.0
980.0,330.0,1.0
3350.0,450.0,2.0
1480.0,420.0,nan
3480.0,120.0,nan
3440.0,140.0,nan
2820.0,120.0,nan
5940.0,100.0,nan
5810.0,90.0,nan
3620.0,110.0,nan
1660.0,70.0,nan
3190.0,110.0,nan
670.0,120.0,nan
4800.0,220.0,nan
2280.0,110.0,nan
680.0,140.0,nan
1400.0,110.0,nan
3580.0,120.0,nan
2610.0,120.0,nan
2770.0,120.0,nan
950.0,200.0,nan
2800.0,150.0,nan
820.0,140.0,nan
1490.0,110.0,nan
1440.0,190.0,nan
790.0,120.0,nan
1010.0,50.0,nan
nan,160.0,nan
nan,100.0,nan
nan,100.0,nan
nan,70.0,nan
nan,90.0,nan
nan,80.0,nan
nan,310.0,nan
nan,210.0,nan
nan,210.0,nan
5690.0,130.0,nan
nan,280.0,nan
4470.0,220.0,nan
3550.0,210.0,nan
13270.0,420.0,nan
5330.0,200.0,nan
4970.0,270.0,nan
5990.0,360.0,nan
5300.0,320.0,nan
4530.0,360.0,nan
7610.0,390.0,nan
6670.0,250.0,nan
7910.0,220.0,nan
9710.0,150.0,nan
10120.0,160.0,nan
8840.0,440.0,nan
3790.0,690.0,nan
4800.0,320.0,nan
4030.0,530.0,nan
8030.0,500.0,nan
4360.0,340.0,nan
480.0,480.0,nan
12190.0,210.0,4.0
6440.0,430.0,4.0
10570.0,240.0,8.0
1230.0,170.0,9.0
7990.0,230.0,10.0
6990.0,230.0,12.0
2460.0,650.0,8.0
1900.0,370.0,6.0
6230.0,240.0,9.0
1740.0,280.0,8.0
2740.0,nan,6.0
2080.0,490.0,5.0
3640.0,280.0,6.0
1920.0,290.0,2.0
1400.0,200.0,3.0
3890.0,180.0,2.0
3290.0,460.0,3.0
2170.0,570.0,2.0
3370.0,250.0,6.0
2320.0,760.0,3.0
3900.0,540.0,9.0
670.0,nan,9.0
3080.0,730.0,8.0
3710.0,1380.0,9.0
2860.0,580.0,9.0
1360.0,450.0,6.0
2690.0,640.0,6.0
450.0,700.0,4.0
4000.0,840.0,7.0
12320.0,450.0,7.0
4000.0,350.0,5.0
4260.0,550.0,7.0
12840.0,320.0,5.0
10280.0,400.0,4.0
830.0,410.0,5.0
2450.0,510.0,7.0
7030.0,240.0,11.0
