gen_gas,gen_elec
nan,390.0
nan,280.0
nan,230.0
nan,290.0
nan,340.0
nan,150.0
nan,310.0
nan,220.0
nan,340.0
nan,240.0
nan,300.0
nan,200.0
nan,370.0
nan,280.0
nan,290.0
nan,280.0
220.0,420.0
900.0,410.0
35910.0,240.0
870.0,500.0
2210.0,470.0
nan,480.0
3890.0,640.0
2090.0,600.0
2000.0,530.0
1420.0,740.0
1260.0,710.0
2780.0,1270.0
1200.0,300.0
2420.0,1080.0
3160.0,790.0
5880.0,1370.0
2810.0,1630.0
6260.0,1020.0
19790.0,610.0
3740.0,880.0
3450.0,540.0
4280.0,600.0
6140.0,830.0
9200.0,520.0
7030.0,1120.0
9270.0,290.0
10290.0,650.0
8080.0,620.0
4240.0,330.0
8320.0,480.0
nan,400.0
nan,320.0
nan,340.0
nan,360.0
10710.0,340.0
2460.0,260.0
nan,420.0
nan,390.0
nan,290.0
nan,480.0
nan,590.0
nan,680.0
nan,270.0
nan,340.0
910.0,260.0
1220.0,480.0
910.0,310.0
900.0,270.0
320.0,280.0
2420.0,250.0
3270.0,280.0
3320.0,240.0
3410.0,210.0
2900.0,130.0
3240.0,240.0
360.0,250.0
5310.0,320.0
1110.0,290.0
630.0,210.0
1680.0,240.0
780.0,220.0
3340.0,210.0
10220.0,140.0
1860.0,100.0
2280.0,210.0
1420.0,140.0
4200.0,240.0
1990.0,270.0
4400.0,80.0
4060.0,110.0
9050.0,120.0
4120.0,120.0
4760.0,40.0
2100.0,170.0
4930.0,160.0
2600.0,120.0
5830.0,120.0
12780.0,100.0
7660.0,100.0
3380.0,230.0
9290.0,150.0
3510.0,110.0
4890.0,110.0
2040.0,110.0
1030.0,260.0
2420.0,230.0
2780.0,240.0
2410.0,160.0
3010.0,150.0
4010.0,130.0
3970.0,130.0
2780.0,170.0
3670.0,230.0
120.0,160.0
2630.0,120.0
3640.0,120.0
5600.0,120.0
16560.0,80.0
3690.0,90.0
170.0,100.0
4040.0,nan
1890.0,160.0
3160.0,280.0
3350.0,350.0
2440.0,230.0
2040.0,360.0
5440.0,250.0
1980.0,150.0
1090.0,180.0
2920.0,190.0
1530.0,200.0
1540.0,320.0
4360.0,100.0
9800.0,250.0
8400.0,200.0
nan,120.0
nan,nan
7530.0,400.0
620.0,660.0
nan,600.0
nan,820.0
nan,490.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
3910.0,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
7870.0,320.0
1020.0,370.0
840.0,300.0
110.0,420.0
1080.0,340.0
17570.0,240.0
11200.0,480.0
11530.0,300.0
9640.0,340.0
19650.0,350.0
4190.0,360.0
5750.0,500.0
1290.0,630.0
4240.0,690.0
4470.0,420.0
1790.0,600.0
nan,690.0
1610.0,400.0
2880.0,710.0
850.0,480.0
2590.0,400.0
1680.0,140.0
4380.0,250.0
5990.0,310.0
1960.0,280.0
290.0,280.0
4200.0,240.0
3180.0,160.0
3320.0,320.0
5000.0,220.0
990.0,240.0
2040.0,290.0
1950.0,80.0
3240.0,140.0
3960.0,140.0
3520.0,230.0
7600.0,230.0
6480.0,240.0
7920.0,190.0
5110.0,50.0
12800.0,210.0
18010.0,280.0
1840.0,200.0
10940.0,130.0
1570.0,180.0
6500.0,160.0
9760.0,200.0
1330.0,270.0
5650.0,470.0
3760.0,320.0
5530.0,380.0
4510.0,280.0
3440.0,420.0
5960.0,360.0
9010.0,360.0
980.0,420.0
160.0,420.0
5320.0,360.0
5960.0,480.0
1750.0,420.0
230.0,390.0
2460.0,340.0
4420.0,320.0
950.0,200.0
1760.0,360.0
3900.0,380.0
5860.0,420.0
5300.0,470.0
2920.0,460.0
1500.0,270.0
3430.0,120.0
4480.0,160.0
2260.0,340.0
2530.0,150.0
3000.0,250.0
1450.0,370.0
5600.0,230.0
4300.0,160.0
4230.0,170.0
5720.0,150.0
5090.0,230.0
5940.0,270.0
670.0,570.0
nan,340.0
640.0,480.0
2160.0,470.0
nan,600.0
nan,580.0
nan,460.0
nan,510.0
nan,560.0
nan,nan
nan,nan
nan,nan
nan,520.0
nan,510.0
nan,600.0
nan,350.0
840.0,370.0
20380.0,390.0
3400.0,300.0
3680.0,400.0
3640.0,300.0
3050.0,290.0
2170.0,470.0
470.0,310.0
5900.0,210.0
nan,300.0
nan,320.0
nan,330.0
nan,200.0
nan,430.0
8100.0,280.0
3090.0,610.0
2390.0,500.0
2730.0,420.0
2890.0,400.0
2960.0,520.0
1530.0,680.0
nan,770.0
nan,300.0
320.0,350.0
3200.0,520.0
1920.0,250.0
7040.0,390.0
2990.0,390.0
4910.0,370.0
5950.0,430.0
4480.0,350.0
3140.0,380.0
nan,280.0
5800.0,270.0
1890.0,180.0
2810.0,210.0
5880.0,400.0
3030.0,260.0
1040.0,200.0
3180.0,570.0
4530.0,790.0
1580.0,910.0
3060.0,750.0
14370.0,690.0
nan,590.0
11530.0,910.0
10300.0,1520.0
1380.0,910.0
730.0,700.0
1380.0,990.0
1200.0,1120.0
3760.0,940.0
3880.0,470.0
1480.0,720.0
210.0,690.0
4550.0,410.0
3060.0,600.0
4980.0,740.0
3620.0,440.0
320.0,400.0
4760.0,520.0
5140.0,740.0
2620.0,570.0
5820.0,280.0
220.0,400.0
nan,480.0
nan,370.0
nan,390.0
nan,270.0
nan,420.0
nan,190.0
nan,340.0
nan,180.0
46260.0,250.0
700.0,300.0
nan,440.0
nan,380.0
nan,480.0
nan,310.0
nan,340.0
nan,380.0
nan,450.0
4120.0,380.0
1500.0,450.0
2270.0,500.0
3060.0,380.0
4530.0,320.0
1770.0,360.0
490.0,300.0
3210.0,260.0
1940.0,340.0
1550.0,190.0
470.0,420.0
920.0,250.0
600.0,260.0
3290.0,240.0
4610.0,nan
4430.0,110.0
5250.0,170.0
1900.0,140.0
790.0,100.0
7770.0,180.0
nan,270.0
nan,420.0
nan,200.0
nan,290.0
nan,340.0
nan,300.0
nan,450.0
nan,300.0
nan,180.0
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,nan
nan,500.0
nan,580.0
nan,770.0
nan,390.0
1340.0,690.0
280.0,530.0
6030.0,440.0
700.0,520.0
1250.0,670.0
1100.0,940.0
560.0,730.0
1330.0,100.0
750.0,70.0
300.0,90.0
220.0,130.0
1060.0,120.0
10880.0,150.0
2640.0,140.0
1600.0,100.0
1940.0,250.0
7450.0,110.0
12730.0,130.0
4760.0,170.0
980.0,200.0
6660.0,240.0
4110.0,260.0
620.0,140.0
2740.0,150.0
3990.0,200.0
1140.0,210.0
2430.0,180.0
2870.0,120.0
3150.0,200.0
5290.0,160.0
3840.0,180.0
6720.0,100.0
1420.0,90.0
22430.0,260.0
nan,430.0
nan,200.0
nan,160.0
nan,180.0
nan,250.0
nan,330.0
1050.0,130.0
840.0,170.0
770.0,240.0
200.0,200.0
110.0,220.0
3060.0,260.0
1930.0,330.0
1310.0,330.0
1140.0,330.0
2690.0,90.0
2860.0,nan
2070.0,nan
2740.0,nan
3000.0,nan
5460.0,nan
1360.0,nan
4500.0,nan
5180.0,nan
1500.0,110.0
2580.0,100.0
1510.0,120.0
4460.0,270.0
2890.0,90.0
2420.0,190.0
1110.0,240.0
3310.0,170.0
2840.0,240.0
810.0,230.0
1770.0,230.0
110.0,310.0
1360.0,200.0
2340.0,160.0
1140.0,200.0
5580.0,150.0
4350.0,110.0
2600.0,190.0
1230.0,90.0
200.0,220.0
2330.0,170.0
5320.0,210.0
2290.0,260.0
2320.0,260.0
3410.0,230.0
4500.0,140.0
2460.0,200.0
1580.0,110.0
2720.0,140.0
2540.0,190.0
2450.0,110.0
4380.0,150.0
8980.0,130.0
1920.0,100.0
2120.0,100.0
3700.0,120.0
3790.0,140.0
4130.0,240.0
4800.0,280.0
15060.0,230.0
18800.0,180.0
53390.0,260.0
14260.0,230.0
6600.0,230.0
2010.0,160.0
300.0,260.0
2260.0,80.0
2050.0,120.0
2260.0,100.0
2080.0,110.0
6040.0,190.0
2910.0,120.0
5060.0,80.0
3260.0,120.0
2000.0,220.0
3560.0,nan
3650.0,180.0
2180.0,180.0
2660.0,220.0
2710.0,190.0
4580.0,190.0
3350.0,160.0
3950.0,200.0
160.0,150.0
5450.0,200.0
1310.0,350.0
10460.0,420.0
9630.0,200.0
10600.0,300.0
7220.0,390.0
5760.0,260.0
6140.0,370.0
4110.0,290.0
9780.0,690.0
9390.0,470.0
6290.0,330.0
11520.0,330.0
14850.0,420.0
690.0,480.0
nan,310.0
3430.0,330.0
3160.0,350.0
5640.0,nan
2630.0,350.0
11560.0,350.0
3140.0,450.0
2510.0,530.0
4950.0,1720.0
6570.0,320.0
3170.0,290.0
390.0,300.0
nan,240.0
nan,260.0
4100.0,310.0
4210.0,200.0
180.0,260.0
4190.0,200.0
3020.0,240.0
270.0,380.0
2710.0,330.0
360.0,380.0
2240.0,160.0
1260.0,150.0
6810.0,450.0
2420.0,480.0
1900.0,420.0
700.0,560.0
2240.0,600.0
2480.0,600.0
10210.0,600.0
nan,480.0
11300.0,840.0
11620.0,420.0
18540.0,580.0
nan,560.0
nan,590.0
nan,250.0
nan,620.0
nan,870.0
nan,690.0
1280.0,480.0
630.0,820.0
2660.0,960.0
1380.0,550.0
3010.0,480.0
1100.0,500.0
1040.0,450.0
3210.0,310.0
5330.0,360.0
2770.0,280.0
3220.0,160.0
1530.0,250.0
1740.0,210.0
9770.0,160.0
2740.0,170.0
820.0,120.0
3370.0,100.0
6350.0,nan
1990.0,170.0
4340.0,180.0
4690.0,90.0
6180.0,160.0
nan,410.0
nan,340.0
9480.0,260.0
31540.0,260.0
nan,370.0
nan,330.0
160.0,360.0
1050.0,430.0
210.0,420.0
2310.0,220.0
790.0,280.0
1910.0,370.0
1500.0,360.0
3160.0,430.0
1060.0,320.0
540.0,210.0
790.0,270.0
nan,240.0
nan,170.0
nan,360.0
nan,270.0
nan,250.0
nan,170.0
nan,270.0
nan,260.0
nan,210.0
nan,200.0
nan,220.0
nan,320.0
nan,230.0
nan,210.0
nan,350.0
nan,310.0
nan,370.0
nan,390.0
nan,240.0
nan,240.0
nan,380.0
nan,630.0
320.0,590.0
1030.0,510.0
1290.0,300.0
840.0,600.0
1150.0,nan
1080.0,nan
770.0,nan
970.0,nan
1620.0,170.0
560.0,160.0
1250.0,200.0
740.0,310.0
2410.0,300.0
2350.0,230.0
1660.0,270.0
4740.0,260.0
1940.0,360.0
2910.0,280.0
5650.0,110.0
2910.0,140.0
7980.0,280.0
9210.0,150.0
9440.0,80.0
4990.0,180.0
2010.0,1080.0
9450.0,160.0
7460.0,130.0
7650.0,180.0
5890.0,150.0
nan,300.0
nan,260.0
5140.0,130.0
5400.0,140.0
3860.0,330.0
1700.0,430.0
1680.0,270.0
5460.0,280.0
nan,300.0
nan,290.0
nan,310.0
nan,460.0
nan,470.0
nan,390.0
nan,440.0
nan,470.0
nan,390.0
nan,420.0
nan,230.0
590.0,410.0
170.0,440.0
590.0,280.0
2270.0,280.0
1880.0,230.0
nan,370.0
nan,360.0
1450.0,180.0
530.0,340.0
850.0,340.0
14350.0,270.0
1180.0,320.0
820.0,170.0
1350.0,110.0
2530.0,130.0
200.0,240.0
1390.0,140.0
710.0,nan
7370.0,nan
2780.0,nan
14940.0,140.0
8810.0,170.0
7490.0,100.0
6380.0,160.0
10290.0,210.0
4780.0,190.0
2790.0,270.0
3020.0,270.0
1710.0,250.0
5280.0,310.0
2810.0,440.0
2050.0,190.0
2970.0,230.0
2380.0,250.0
nan,90.0
1260.0,180.0
400.0,230.0
280.0,150.0
1610.0,220.0
1080.0,400.0
1580.0,190.0
8060.0,160.0
12560.0,280.0
nan,270.0
nan,160.0
1900.0,210.0
nan,160.0
nan,60.0
700.0,80.0
1180.0,110.0
580.0,100.0
1500.0,100.0
2930.0,170.0
870.0,400.0
1700.0,170.0
1140.0,150.0
1010.0,270.0
1540.0,390.0
2130.0,290.0
530.0,370.0
1890.0,400.0
2310.0,270.0
8900.0,290.0
580.0,500.0
1070.0,340.0
3120.0,380.0
4650.0,270.0
5560.0,220.0
5520.0,280.0
16530.0,240.0
2360.0,280.0
4320.0,230.0
3870.0,190.0
4580.0,220.0
3630.0,180.0
3920.0,220.0
6490.0,270.0
2590.0,300.0
1230.0,170.0
1150.0,260.0
510.0,260.0
2240.0,110.0
2160.0,520.0
11940.0,400.0
8460.0,370.0
2240.0,390.0
1580.0,460.0
390.0,200.0
3330.0,280.0
4970.0,250.0
8530.0,290.0
920.0,90.0
1060.0,1210.0
4000.0,80.0
3220.0,70.0
1860.0,130.0
1300.0,70.0
2640.0,200.0
2380.0,150.0
2280.0,170.0
220.0,170.0
3260.0,200.0
3230.0,160.0
3580.0,280.0
72120.0,270.0
5000.0,200.0
6000.0,110.0
4500.0,280.0
2940.0,240.0
3270.0,260.0
2760.0,270.0
5250.0,350.0
4010.0,240.0
3200.0,250.0
1740.0,250.0
3460.0,300.0
820.0,450.0
630.0,340.0
1500.0,230.0
1180.0,180.0
1460.0,180.0
2710.0,120.0
1790.0,240.0
840.0,110.0
1820.0,190.0
2740.0,210.0
2250.0,280.0
4040.0,180.0
1340.0,200.0
3180.0,120.0
3420.0,180.0
2120.0,180.0
1520.0,210.0
1450.0,320.0
4330.0,260.0
2370.0,210.0
1990.0,170.0
4330.0,190.0
3260.0,180.0
1410.0,300.0
5140.0,340.0
710.0,260.0
270.0,270.0
350.0,290.0
4400.0,220.0
1320.0,270.0
1500.0,510.0
1600.0,240.0
5350.0,300.0
1840.0,280.0
3340.0,260.0
2880.0,130.0
1260.0,210.0
1680.0,260.0
2910.0,140.0
2030.0,200.0
2620.0,120.0
180.0,100.0
2900.0,120.0
3410.0,120.0
2980.0,150.0
3330.0,110.0
2890.0,570.0
2050.0,330.0
2130.0,460.0
2440.0,480.0
6030.0,370.0
220.0,590.0
1620.0,350.0
2700.0,480.0
1740.0,440.0
2090.0,320.0
1220.0,500.0
190.0,80.0
2170.0,70.0
3910.0,670.0
4940.0,460.0
750.0,510.0
6140.0,280.0
950.0,280.0
760.0,350.0
4590.0,280.0
1990.0,260.0
4980.0,300.0
1740.0,400.0
1070.0,260.0
1470.0,280.0
1850.0,360.0
3550.0,260.0
970.0,210.0
360.0,200.0
2190.0,260.0
3260.0,240.0
2740.0,340.0
1150.0,200.0
6350.0,550.0
360.0,320.0
3700.0,260.0
4240.0,100.0
3610.0,nan
3280.0,350.0
2730.0,380.0
1120.0,280.0
3530.0,80.0
3680.0,120.0
1840.0,140.0
1160.0,140.0
1310.0,200.0
3690.0,300.0
3730.0,230.0
3950.0,150.0
3040.0,200.0
2000.0,190.0
1880.0,280.0
5830.0,420.0
450.0,380.0
1230.0,550.0
1260.0,270.0
2630.0,300.0
790.0,280.0
2530.0,360.0
580.0,480.0
260.0,370.0
780.0,360.0
1550.0,160.0
2090.0,230.0
1280.0,250.0
2550.0,320.0
3320.0,nan
2610.0,180.0
3040.0,160.0
2990.0,200.0
1570.0,120.0
6790.0,170.0
4080.0,210.0
1690.0,130.0
13670.0,310.0
7270.0,110.0
3900.0,150.0
2360.0,180.0
2610.0,180.0
3600.0,200.0
2920.0,240.0
2490.0,230.0
3160.0,200.0
2650.0,610.0
2610.0,360.0
4610.0,260.0
7200.0,160.0
nan,100.0
nan,90.0
4960.0,150.0
1550.0,100.0
1110.0,140.0
560.0,120.0
170.0,110.0
2110.0,90.0
1410.0,100.0
1350.0,370.0
320.0,890.0
2480.0,540.0
3820.0,760.0
250.0,650.0
970.0,640.0
1650.0,600.0
1050.0,860.0
nan,680.0
320.0,700.0
5220.0,1420.0
2120.0,420.0
810.0,460.0
500.0,520.0
1790.0,650.0
880.0,740.0
2420.0,570.0
660.0,650.0
1170.0,410.0
810.0,530.0
840.0,640.0
1670.0,620.0
870.0,400.0
4030.0,760.0
1740.0,480.0
6520.0,500.0
3000.0,1020.0
3820.0,620.0
3400.0,570.0
4870.0,590.0
1310.0,460.0
2790.0,380.0
2160.0,360.0
310.0,340.0
520.0,400.0
3230.0,520.0
920.0,390.0
630.0,630.0
2890.0,520.0
3340.0,200.0
1160.0,nan
3950.0,nan
5210.0,nan
2930.0,nan
1120.0,nan
1930.0,nan
2410.0,nan
3760.0,nan
1320.0,nan
3220.0,nan
6080.0,nan
4330.0,nan
11610.0,200.0
16310.0,130.0
1540.0,110.0
360.0,170.0
21960.0,100.0
6280.0,960.0
nan,90.0
nan,110.0
6420.0,70.0
nan,100.0
nan,140.0
nan,140.0
nan,130.0
nan,70.0
nan,140.0
nan,140.0
nan,100.0
nan,110.0
nan,140.0
nan,90.0
nan,110.0
nan,160.0
nan,100.0
nan,100.0
nan,160.0
nan,170.0
4370.0,140.0
8100.0,230.0
nan,110.0
780.0,90.0
480.0,140.0
3160.0,130.0
1680.0,160.0
990.0,140.0
1260.0,100.0
630.0,150.0
2320.0,150.0
830.0,140.0
3000.0,100.0
1430.0,140.0
1410.0,250.0
1560.0,270.0
950.0,290.0
830.0,250.0
1200.0,410.0
2400.0,400.0
170.0,nan
570.0,nan
1920.0,410.0
670.0,370.0
1010.0,180.0
1460.0,220.0
1730.0,260.0
2150.0,270.0
670.0,260.0
390.0,420.0
2840.0,380.0
1990.0,660.0
1860.0,280.0
nan,310.0
nan,310.0
nan,320.0
nan,210.0
nan,160.0
nan,250.0
580.0,300.0
2760.0,170.0
2930.0,370.0
1160.0,210.0
13140.0,250.0
13670.0,220.0
7620.0,160.0
8120.0,110.0
4420.0,230.0
3480.0,150.0
5900.0,130.0
12500.0,180.0
41070.0,210.0
2630.0,130.0
3820.0,120.0
1980.0,180.0
930.0,400.0
nan,230.0
nan,220.0
3410.0,260.0
1870.0,200.0
1880.0,230.0
3910.0,280.0
1950.0,230.0
1240.0,400.0
3300.0,260.0
3500.0,180.0
1900.0,130.0
170.0,110.0
2550.0,140.0
3490.0,310.0
4450.0,200.0
3400.0,320.0
3660.0,270.0
2000.0,480.0
1520.0,360.0
2920.0,300.0
3090.0,260.0
360.0,200.0
740.0,280.0
110.0,140.0
320.0,170.0
2390.0,140.0
150.0,210.0
6550.0,160.0
1530.0,140.0
6290.0,260.0
8520.0,170.0
5180.0,150.0
5650.0,120.0
4460.0,250.0
5850.0,220.0
2110.0,400.0
3600.0,300.0
8800.0,380.0
10010.0,260.0
320.0,430.0
8990.0,430.0
8340.0,480.0
7150.0,390.0
6160.0,370.0
5110.0,340.0
6200.0,560.0
10900.0,250.0
13380.0,360.0
7430.0,280.0
7810.0,480.0
7770.0,240.0
7640.0,210.0
8060.0,160.0
5980.0,200.0
4020.0,200.0
2920.0,270.0
5940.0,280.0
8890.0,270.0
6240.0,130.0
7030.0,140.0
4290.0,120.0
16300.0,180.0
2700.0,120.0
3990.0,540.0
12260.0,340.0
82780.0,330.0
7980.0,310.0
10280.0,340.0
190.0,370.0
6000.0,340.0
2280.0,440.0
2340.0,550.0
3840.0,590.0
3260.0,570.0
nan,470.0
nan,440.0
nan,570.0
nan,610.0
nan,510.0
nan,210.0
nan,210.0
nan,210.0
nan,200.0
nan,280.0
nan,450.0
nan,230.0
9730.0,320.0
12260.0,300.0
560.0,300.0
14600.0,180.0
13130.0,380.0
5810.0,360.0
13270.0,350.0
5660.0,470.0
4670.0,400.0
9830.0,360.0
6070.0,420.0
4450.0,330.0
6030.0,330.0
19710.0,220.0
nan,360.0
nan,370.0
nan,270.0
12210.0,180.0
nan,270.0
nan,430.0
nan,230.0
nan,240.0
nan,250.0
nan,300.0
nan,130.0
nan,250.0
nan,140.0
nan,120.0
nan,110.0
nan,580.0
nan,1420.0
630.0,110.0
560.0,70.0
470.0,60.0
33800.0,180.0
5110.0,210.0
1980.0,130.0
10010.0,340.0
3640.0,360.0
10550.0,170.0
15880.0,240.0
4510.0,430.0
2190.0,290.0
2170.0,270.0
3900.0,260.0
1450.0,280.0
2840.0,340.0
2540.0,260.0
950.0,200.0
1290.0,140.0
1530.0,230.0
1600.0,350.0
990.0,260.0
3000.0,260.0
1580.0,280.0
590.0,350.0
2100.0,380.0
130.0,340.0
3350.0,240.0
5900.0,200.0
4620.0,290.0
3550.0,250.0
3970.0,240.0
6240.0,360.0
5640.0,250.0
5040.0,400.0
3920.0,320.0
4070.0,260.0
6100.0,290.0
10570.0,520.0
nan,320.0
3700.0,390.0
87300.0,700.0
6940.0,300.0
480.0,300.0
18150.0,460.0
5040.0,590.0
2410.0,360.0
4220.0,440.0
1180.0,350.0
2280.0,470.0
3100.0,520.0
2790.0,270.0
3120.0,300.0
320.0,320.0
2280.0,280.0
2200.0,290.0
4000.0,350.0
1340.0,530.0
200.0,420.0
3290.0,240.0
2910.0,380.0
2190.0,420.0
2680.0,240.0
2010.0,340.0
2650.0,400.0
7370.0,320.0
1560.0,420.0
7060.0,440.0
700.0,430.0
1640.0,590.0
770.0,300.0
650.0,460.0
790.0,420.0
1270.0,310.0
2820.0,280.0
2620.0,240.0
1450.0,500.0
7700.0,270.0
2900.0,350.0
2350.0,240.0
4160.0,210.0
nan,340.0
4750.0,90.0
5880.0,180.0
5000.0,250.0
nan,250.0
nan,270.0
nan,370.0
nan,390.0
nan,270.0
950.0,380.0
nan,410.0
nan,460.0
nan,420.0
1790.0,420.0
1030.0,400.0
1460.0,490.0
1470.0,520.0
760.0,390.0
1370.0,260.0
2000.0,520.0
1420.0,500.0
1900.0,450.0
3000.0,630.0
2400.0,460.0
3030.0,360.0
2900.0,230.0
2920.0,480.0
3280.0,350.0
4700.0,480.0
340.0,510.0
2340.0,420.0
1430.0,340.0
430.0,270.0
1530.0,340.0
4180.0,nan
5570.0,300.0
2040.0,190.0
3160.0,220.0
nan,110.0
nan,180.0
nan,90.0
nan,100.0
nan,140.0
nan,100.0
nan,100.0
680.0,1380.0
16590.0,50.0
560.0,90.0
8430.0,770.0
nan,810.0
nan,930.0
nan,990.0
nan,800.0
nan,100.0
nan,700.0
nan,250.0
nan,180.0
nan,320.0
nan,400.0
nan,280.0
nan,390.0
nan,480.0
nan,370.0
nan,560.0
nan,600.0
nan,480.0
nan,910.0
nan,570.0
nan,530.0
nan,530.0
1460.0,580.0
920.0,730.0
nan,790.0
nan,840.0
nan,490.0
42620.0,790.0
5430.0,70.0
22440.0,80.0
1180.0,80.0
3750.0,70.0
7370.0,140.0
9000.0,100.0
5040.0,170.0
nan,220.0
nan,250.0
nan,90.0
nan,170.0
nan,nan
nan,nan
nan,70.0
nan,1380.0
nan,930.0
nan,1040.0
110.0,340.0
nan,700.0
nan,590.0
nan,410.0
nan,nan
nan,350.0
nan,330.0
nan,410.0
nan,90.0
nan,80.0
810.0,100.0
nan,110.0
630.0,120.0
1080.0,100.0
2860.0,130.0
1880.0,170.0
1900.0,110.0
3010.0,100.0
6640.0,110.0
2900.0,200.0
5110.0,170.0
7930.0,90.0
3080.0,70.0
4890.0,130.0
3750.0,150.0
1380.0,120.0
2610.0,370.0
5530.0,510.0
3260.0,420.0
5950.0,240.0
70440.0,370.0
8980.0,140.0
5790.0,200.0
4580.0,210.0
3630.0,320.0
220.0,390.0
4580.0,290.0
10860.0,340.0
470.0,230.0
1980.0,330.0
1760.0,310.0
1120.0,230.0
110.0,200.0
1980.0,260.0
2120.0,260.0
780.0,210.0
2090.0,210.0
nan,330.0
940.0,230.0
600.0,280.0
1660.0,320.0
780.0,260.0
840.0,330.0
1890.0,160.0
2440.0,280.0
1370.0,370.0
1020.0,280.0
4580.0,210.0
6590.0,230.0
4980.0,300.0
2740.0,210.0
8450.0,210.0
8740.0,280.0
5150.0,110.0
7020.0,210.0
14850.0,180.0
12280.0,490.0
7820.0,220.0
1500.0,380.0
nan,270.0
nan,330.0
nan,200.0
nan,380.0
nan,360.0
nan,550.0
nan,460.0
nan,450.0
nan,620.0
nan,540.0
nan,460.0
nan,490.0
nan,370.0
nan,270.0
nan,530.0
nan,410.0
nan,390.0
nan,290.0
nan,240.0
nan,320.0
nan,350.0
nan,420.0
nan,310.0
4420.0,290.0
1010.0,380.0
nan,270.0
nan,250.0
2210.0,260.0
1260.0,350.0
3130.0,240.0
1530.0,510.0
1360.0,280.0
870.0,810.0
1850.0,280.0
580.0,340.0
110.0,410.0
nan,360.0
580.0,440.0
930.0,270.0
1250.0,270.0
1110.0,420.0
790.0,410.0
1080.0,360.0
700.0,320.0
10610.0,350.0
7220.0,530.0
nan,330.0
nan,320.0
5280.0,360.0
2990.0,440.0
nan,360.0
nan,310.0
nan,290.0
nan,320.0
nan,260.0
nan,260.0
nan,270.0
nan,380.0
nan,350.0
nan,150.0
nan,240.0
nan,220.0
670.0,270.0
900.0,180.0
3160.0,220.0
1120.0,230.0
3140.0,330.0
1900.0,280.0
3260.0,280.0
6480.0,200.0
2280.0,200.0
2420.0,180.0
1820.0,230.0
2870.0,390.0
2720.0,130.0
2090.0,170.0
2030.0,140.0
910.0,320.0
2510.0,260.0
800.0,230.0
2650.0,260.0
520.0,200.0
2530.0,160.0
1070.0,190.0
1670.0,280.0
500.0,250.0
560.0,130.0
1020.0,320.0
730.0,370.0
410.0,250.0
2520.0,480.0
1230.0,730.0
200.0,710.0
220.0,600.0
1460.0,830.0
980.0,640.0
1200.0,650.0
780.0,580.0
500.0,310.0
110.0,700.0
2590.0,420.0
450.0,200.0
1050.0,320.0
2110.0,330.0
1680.0,170.0
1790.0,200.0
1420.0,240.0
6070.0,330.0
1320.0,230.0
220.0,400.0
nan,390.0
nan,620.0
1370.0,260.0
8100.0,300.0
3040.0,260.0
42620.0,330.0
2710.0,250.0
4020.0,400.0
5680.0,290.0
6210.0,240.0
7700.0,300.0
7150.0,320.0
1210.0,350.0
6390.0,310.0
3660.0,330.0
3440.0,330.0
1950.0,310.0
3170.0,570.0
3950.0,340.0
130.0,360.0
3240.0,380.0
2240.0,460.0
4600.0,490.0
5400.0,440.0
4120.0,450.0
5750.0,420.0
5820.0,830.0
10780.0,500.0
nan,610.0
7650.0,450.0
3920.0,500.0
3480.0,710.0
4590.0,500.0
38540.0,340.0
3820.0,320.0
1170.0,280.0
1500.0,500.0
11610.0,nan
5850.0,420.0
1740.0,310.0
3480.0,460.0
5060.0,nan
840.0,nan
8120.0,nan
6700.0,420.0
11080.0,400.0
7270.0,420.0
nan,450.0
16430.0,270.0
10670.0,440.0
4160.0,700.0
6390.0,670.0
3550.0,480.0
2200.0,380.0
5760.0,400.0
10000.0,420.0
nan,370.0
nan,280.0
nan,340.0
nan,280.0
nan,330.0
790.0,340.0
nan,200.0
1010.0,250.0
2280.0,250.0
1530.0,280.0
3040.0,330.0
5060.0,420.0
1220.0,270.0
8730.0,260.0
19360.0,280.0
10600.0,160.0
5890.0,90.0
9270.0,170.0
10600.0,150.0
7580.0,500.0
11930.0,480.0
11070.0,300.0
2280.0,330.0
9040.0,760.0
4000.0,440.0
1960.0,540.0
3120.0,560.0
1790.0,640.0
2700.0,420.0
300.0,430.0
1310.0,600.0
2840.0,420.0
390.0,390.0
760.0,600.0
nan,420.0
nan,410.0
nan,430.0
nan,370.0
nan,560.0
790.0,600.0
5950.0,590.0
1900.0,350.0
1440.0,510.0
2280.0,550.0
660.0,nan
2590.0,nan
3280.0,nan
1890.0,nan
1150.0,nan
2530.0,nan
4900.0,nan
2880.0,nan
1280.0,240.0
1430.0,230.0
2840.0,130.0
3500.0,280.0
1380.0,260.0
2460.0,180.0
8820.0,520.0
2740.0,400.0
5440.0,330.0
390.0,250.0
3820.0,390.0
2010.0,430.0
2280.0,370.0
920.0,110.0
2610.0,240.0
4330.0,110.0
2800.0,290.0
2850.0,200.0
2310.0,260.0
14200.0,300.0
2790.0,340.0
2630.0,240.0
2360.0,290.0
2680.0,550.0
3520.0,280.0
2930.0,240.0
3820.0,260.0
2000.0,290.0
2610.0,210.0
4220.0,300.0
610.0,340.0
